WORD,VALIDITY,TYPE,BLOCK,SUBBLOCK
अक्शर,non_word,hindi,A,4
अच्ल,non_word,hindi,A,4
अध्यक्षर,non_word,hindi,A,4
अन्कय,non_word,hindi,A,4
अन्क्षण,non_word,hindi,A,4
अन्टय,non_word,hindi,A,4
अन्द,non_word,hindi,A,4
अरम्भ,non_word,hindi,A,4
अल्क्षण,non_word,hindi,A,4
अल्य,non_word,hindi,A,4
अस्षर,non_word,hindi,A,4
आत्मल,non_word,hindi,A,4
आवश्क,non_word,hindi,A,4
आश्व्स,non_word,hindi,A,4
इश्क्क,non_word,hindi,A,4
उच्छ,non_word,hindi,A,4
उज्झवल,non_word,hindi,A,4
उत्थर,non_word,hindi,A,4
उत्‍पन,non_word,hindi,A,4
उपलब्द,non_word,hindi,A,4
एकल्व,non_word,hindi,A,4
कक्कद,non_word,hindi,A,4
कच्छर,non_word,hindi,A,4
कण्ड,non_word,hindi,A,4
कब्म,non_word,hindi,A,4
क्मल,non_word,hindi,A,4
क्यल,non_word,hindi,A,4
क्लल,non_word,hindi,A,4
खच्छर,non_word,hindi,A,4
ख्पर,non_word,hindi,A,4
चन्‍ध,non_word,hindi,A,4
च्वल,non_word,hindi,A,4
जण्म,non_word,hindi,A,4
महागर,non_word,hindi,A,4
महीज,non_word,hindi,A,4
मानदया,non_word,hindi,A,4
माहिना,non_word,hindi,A,4
मिटन,non_word,hindi,A,4
मौझद,non_word,hindi,A,4
मौदूद,non_word,hindi,A,4
रणनीथी,non_word,hindi,A,4
लचीक,non_word,hindi,A,4
लिखट,non_word,hindi,A,4
वसुन,non_word,hindi,A,4
वारषिक,non_word,hindi,A,4
विकक्ष,non_word,hindi,A,4
विचाह,non_word,hindi,A,4
शकीर,non_word,hindi,A,4
शरही,non_word,hindi,A,4
शहीर,non_word,hindi,A,4
शासान,non_word,hindi,A,4
शिवार,non_word,hindi,A,4
शीटल,non_word,hindi,A,4
सबूल,non_word,hindi,A,4
समदाय,non_word,hindi,A,4
समूर,non_word,hindi,A,4
सरीव,non_word,hindi,A,4
सहायटा,non_word,hindi,A,4
साजाश,non_word,hindi,A,4
हरकरी,non_word,hindi,A,4
हवायि,non_word,hindi,A,4
हिरास,non_word,hindi,A,4
भरकन,non_word,hindi,A,4
मकलब,non_word,hindi,A,4
मकसल,non_word,hindi,A,4
मतलम,non_word,hindi,A,4
महकल,non_word,hindi,A,4
रहक,non_word,hindi,A,4
रहनर,non_word,hindi,A,4
रहल,non_word,hindi,A,4
लक्षल,non_word,hindi,A,4
लटकल,non_word,hindi,A,4
लदपत,non_word,hindi,A,4
वजनल,non_word,hindi,A,4
सगहन,non_word,hindi,A,4
सघल,non_word,hindi,A,4
सजक,non_word,hindi,A,4
सजद,non_word,hindi,A,4
सजर,non_word,hindi,A,4
सडन,non_word,hindi,A,4
सतयक,non_word,hindi,A,4
सफरल,non_word,hindi,A,4
सफलन,non_word,hindi,A,4
सरख,non_word,hindi,A,4
सरमत,non_word,hindi,A,4
सरलन,non_word,hindi,A,4
सरहर,non_word,hindi,A,4
सहट,non_word,hindi,A,4
हटकन,non_word,hindi,A,4
हड़कर,non_word,hindi,A,4
हरकतन,non_word,hindi,A,4
हरकल,non_word,hindi,A,4
हवण,non_word,hindi,A,4
मक्कन,non_word,hindi,A,4
मस्कत,non_word,hindi,A,4
रक्‍ठ,non_word,hindi,A,4
रत्क,non_word,hindi,A,4
रहस्स्य,non_word,hindi,A,4
लक्टण,non_word,hindi,A,4
लक्श्य,non_word,hindi,A,4
लक्ष्म,non_word,hindi,A,4
व्यक्तन,non_word,hindi,A,4
शब्ध,non_word,hindi,A,4
श्क्कर,non_word,hindi,A,4
सज्जण,non_word,hindi,A,4
सभ्यन,non_word,hindi,A,4
समस्थक,non_word,hindi,A,4
सम्भक,non_word,hindi,A,4
सम्भर,non_word,hindi,A,4
सम्भलर,non_word,hindi,A,4
स्‍टन,non_word,hindi,A,4
स्तार,non_word,hindi,A,4
स्थन,non_word,hindi,A,4
स्पट,non_word,hindi,A,4
स्पस्ट,non_word,hindi,A,4
स्मरन,non_word,hindi,A,4
स्वच्च,non_word,hindi,A,4
स्वत,non_word,hindi,A,4
स्वस्ठ,non_word,hindi,A,4
स्वस्त,non_word,hindi,A,4
स्वार,non_word,hindi,A,4
चेयन,non_word,hindi,A,4
जगद,non_word,hindi,A,4
तलक,non_word,hindi,A,4
तलबल,non_word,hindi,A,4
दमकलन,non_word,hindi,A,4
दमल,non_word,hindi,A,4
दरशल,non_word,hindi,A,4
दहकत,non_word,hindi,A,4
दहभत,non_word,hindi,A,4
नकड,non_word,hindi,A,4
नकदत,non_word,hindi,A,4
नगड़,non_word,hindi,A,4
नफदत,non_word,hindi,A,4
नमकल,non_word,hindi,A,4
नमल,non_word,hindi,A,4
नयनत,non_word,hindi,A,4
नवन,non_word,hindi,A,4
नहन,non_word,hindi,A,4
पडक,non_word,hindi,A,4
पदकम,non_word,hindi,A,4
पनक,non_word,hindi,A,4
परमव,non_word,hindi,A,4
पलकल,non_word,hindi,A,4
पलन,non_word,hindi,A,4
पलम,non_word,hindi,A,4
पहक,non_word,hindi,A,4
पहत,non_word,hindi,A,4
बचतल,non_word,hindi,A,4
बचपल,non_word,hindi,A,4
बजल,non_word,hindi,A,4
बदडर,non_word,hindi,A,4
बनक,non_word,hindi,A,4
बहपर,non_word,hindi,A,4
भगतम,non_word,hindi,A,4
भगदन,non_word,hindi,A,4
भजल,non_word,hindi,A,4
भड़कन,non_word,hindi,A,4
भरक,non_word,hindi,A,4
तैया,non_word,hindi,A,4
दोस,non_word,hindi,A,4
धेज,non_word,hindi,A,4
नजरा,non_word,hindi,A,4
नशीरा,non_word,hindi,A,4
नसीत,non_word,hindi,A,4
नायकु,non_word,hindi,A,4
नायरी,non_word,hindi,A,4
निशाम,non_word,hindi,A,4
नेतल,non_word,hindi,A,4
पंर्वती,non_word,hindi,A,4
परवा,non_word,hindi,A,4
परिजिन,non_word,hindi,A,4
पहलै,non_word,hindi,A,4
पूर्ष,non_word,hindi,A,4
प्रमुश,non_word,hindi,A,4
प्रेरय,non_word,hindi,A,4
बकापन,non_word,hindi,A,4
बजदूर,non_word,hindi,A,4
बर्बाधी,non_word,hindi,A,4
बादगी,non_word,hindi,A,4
बाहीर,non_word,hindi,A,4
बिकर,non_word,hindi,A,4
भतीक,non_word,hindi,A,4
भेकता,non_word,hindi,A,4
मंजल,non_word,hindi,A,4
मधुपब,non_word,hindi,A,4
जस्त,non_word,hindi,A,4
झख्म,non_word,hindi,A,4
टक्कन,non_word,hindi,A,4
ठक्‍त,non_word,hindi,A,4
ठप्पर,non_word,hindi,A,4
ढक्कल,non_word,hindi,A,4
तत्य,non_word,hindi,A,4
तव्त,non_word,hindi,A,4
त्कल,non_word,hindi,A,4
थप्पल,non_word,hindi,A,4
दण्ट,non_word,hindi,A,4
दन्ष,non_word,hindi,A,4
दम्कर,non_word,hindi,A,4
दस्क,non_word,hindi,A,4
दस्‍ठ,non_word,hindi,A,4
दस्तकठ,non_word,hindi,A,4
दस्तकन,non_word,hindi,A,4
ध्वझ,non_word,hindi,A,4
ध्वश्त,non_word,hindi,A,4
नष्टा,non_word,hindi,A,4
नष्ठ,non_word,hindi,A,4
पत्क,non_word,hindi,A,4
प्ठन,non_word,hindi,A,4
फ्वल,non_word,hindi,A,4
बन्दहक,non_word,hindi,A,4
ब्वल,non_word,hindi,A,4
भक्क,non_word,hindi,A,4
watch,word,english,B,1
press,word,english,B,1
sources,word,english,B,1
freedom,word,english,B,1
product,word,english,B,1
generally,word,english,B,1
seems,word,english,B,1
clone,word,english,B,1
words,word,english,B,1
articles,word,english,B,1
outside,word,english,B,1
become,word,english,B,1
project,word,english,B,1
following,word,english,B,1
numbers,word,english,B,1
trying,word,english,B,1
known,word,english,B,1
excellent,word,english,B,1
needs,word,english,B,1
drive,word,english,B,1
welfare,word,english,B,1
message,word,english,B,1
willing,word,english,B,1
certainly,word,english,B,1
location,word,english,B,1
making,word,english,B,1
species,word,english,B,1
request,word,english,B,1
science,word,english,B,1
solution,word,english,B,1
living,word,english,B,1
under,word,english,B,1
study,word,english,B,1
reference,word,english,B,1
trade,word,english,B,1
green,word,english,B,1
takes,word,english,B,1
exactly,word,english,B,1
address,word,english,B,1
offer,word,english,B,1
report,word,english,B,1
table,word,english,B,1
income,word,english,B,1
material,word,english,B,1
today,word,english,B,1
systems,word,english,B,1
because,word,english,B,1
political,word,english,B,1
weeks,word,english,B,1
energy,word,english,B,1
great,word,english,B,1
needed,word,english,B,1
advance,word,english,B,1
capital,word,english,B,1
contact,word,english,B,1
rules,word,english,B,1
digital,word,english,B,1
force,word,english,B,1
guess,word,english,B,1
increase,word,english,B,1
physical,word,english,B,1
natural,word,english,B,1
ability,word,english,B,1
hospital,word,english,B,1
attempt,word,english,B,1
support,word,english,B,1
young,word,english,B,1
monitor,word,english,B,1
south,word,english,B,1
meaning,word,english,B,1
street,word,english,B,1
music,word,english,B,1
security,word,english,B,1
medical,word,english,B,1
power,word,english,B,1
always,word,english,B,1
shows,word,english,B,1
though,word,english,B,1
painting,word,english,B,1
average,word,english,B,1
using,word,english,B,1
skills,word,english,B,1
water,word,english,B,1
resources,word,english,B,1
likely,word,english,B,1
military,word,english,B,1
evidence,word,english,B,1
mailing,word,english,B,1
brain,word,english,B,1
along,word,english,B,1
found,word,english,B,1
friend,word,english,B,1
manager,word,english,B,1
limited,word,english,B,1
records,word,english,B,1
model,word,english,B,1
million,word,english,B,1
field,word,english,B,1
private,word,english,B,1
respond,word,english,B,1
called,word,english,B,1
story,word,english,B,1
myself,word,english,B,1
failure,word,english,B,1
command,word,english,B,1
sound,word,english,B,1
resource,word,english,B,1
playing,word,english,B,1
strong,word,english,B,1
whether,word,english,B,1
pages,word,english,B,1
front,word,english,B,1
effect,word,english,B,1
looks,word,english,B,1
attention,word,english,B,1
cases,word,english,B,1
comment,word,english,B,1
lines,word,english,B,1
necessary,word,english,B,1
store,word,english,B,1
resume,word,english,B,1
change,word,english,B,1
black,word,english,B,1
issue,word,english,B,1
appears,word,english,B,1
direction,word,english,B,1
quickly,word,english,B,1
anyone,word,english,B,1
sequence,word,english,B,1
blood,word,english,B,1
popular,word,english,B,1
available,word,english,B,1
means,word,english,B,1
names,word,english,B,1
alone,word,english,B,1
subject,word,english,B,1
section,word,english,B,1
attitude,word,english,B,1
present,word,english,B,1
between,word,english,B,1
proposal,word,english,B,1
doubt,word,english,B,1
therefore,word,english,B,1
period,word,english,B,1
course,word,english,B,1
questions,word,english,B,1
learn,word,english,B,1
contract,word,english,B,1
minutes,word,english,B,1
surface,word,english,B,1
option,word,english,B,1
apartment,word,english,B,1
country,word,english,B,1
having,word,english,B,1
agree,word,english,B,1
taken,word,english,B,1
stand,word,english,B,1
cannot,word,english,B,1
instead,word,english,B,1
order,word,english,B,1
strategy,word,english,B,1
details,word,english,B,1
starting,word,english,B,1
straight,word,english,B,1
whatever,word,english,B,1
countries,word,english,B,1
features,word,english,B,1
student,word,english,B,1
started,word,english,B,1
phone,word,english,B,1
speak,word,english,B,1
drivers,word,english,B,1
children,word,english,B,1
early,word,english,B,1
month,word,english,B,1
contains,word,english,B,1
selling,word,english,B,1
includes,word,english,B,1
world,word,english,B,1
legal,word,english,B,1
rather,word,english,B,1
effort,word,english,B,1
itself,word,english,B,1
example,word,english,B,1
opinions,word,english,B,1
saying,word,english,B,1
coming,word,english,B,1
safety,word,english,B,1
provide,word,english,B,1
central,word,english,B,1
maybe,word,english,B,1
quite,word,english,B,1
night,word,english,B,1
allowed,word,english,B,1
makes,word,english,B,1
house,word,english,B,1
server,word,english,B,1
climate,word,english,B,1
issues,word,english,B,1
wrong,word,english,B,1
function,word,english,B,1
party,word,english,B,1
women,word,english,B,1
create,word,english,B,1
difficult,word,english,B,1
received,word,english,B,1
ideas,word,english,B,1
gives,word,english,B,1
written,word,english,B,1
thinking,word,english,B,1
bring,word,english,B,1
death,word,english,B,1
version,word,english,B,1
trouble,word,english,B,1
auction,word,english,B,1
reason,word,english,B,1
woman,word,english,B,1
machine,word,english,B,1
mention,word,english,B,1
process,word,english,B,1
above,word,english,B,1
decided,word,english,B,1
final,word,english,B,1
family,word,english,B,1
response,word,english,B,1
sense,word,english,B,1
knowledge,word,english,B,1
terms,word,english,B,1
break,word,english,B,1
consider,word,english,B,1
perhaps,word,english,B,1
locus,word,english,B,1
lower,word,english,B,1
account,word,english,B,1
reality,word,english,B,1
analysis,word,english,B,1
arrival,word,english,B,1
building,word,english,B,1
driver,word,english,B,1
small,word,english,B,1
happen,word,english,B,1
start,word,english,B,1
anybody,word,english,B,1
anyway,word,english,B,1
added,word,english,B,1
while,word,english,B,1
working,word,english,B,1
window,word,english,B,1
voice,word,english,B,1
helps,word,english,B,1
perfect,word,english,B,1
below,word,english,B,1
different,word,english,B,1
growth,word,english,B,1
posts,word,english,B,1
education,word,english,B,1
meeting,word,english,B,1
factor,word,english,B,1
federal,word,english,B,1
together,word,english,B,1
evening,word,english,B,1
center,word,english,B,1
president,word,english,B,1
various,word,english,B,1
earth,word,english,B,1
error,word,english,B,1
certain,word,english,B,1
several,word,english,B,1
light,word,english,B,1
should,word,english,B,1
movie,word,english,B,1
shipping,word,english,B,1
history,word,english,B,1
program,word,english,B,1
white,word,english,B,1
better,word,english,B,1
required,word,english,B,1
action,word,english,B,1
receive,word,english,B,1
client,word,english,B,1
whole,word,english,B,1
later,word,english,B,1
leave,word,english,B,1
heard,word,english,B,1
point,word,english,B,1
statement,word,english,B,1
parts,word,english,B,1
except,word,english,B,1
artifact,word,english,B,1
official,word,english,B,1
lists,word,english,B,1
second,word,english,B,1
company,word,english,B,1
vehicle,word,english,B,1
screen,word,english,B,1
items,word,english,B,1
network,word,english,B,1
image,word,english,B,1
result,word,english,B,1
service,word,english,B,1
state,word,english,B,1
write,word,english,B,1
truth,word,english,B,1
local,word,english,B,1
situation,word,english,B,1
talking,word,english,B,1
control,word,english,B,1
members,word,english,B,1
training,word,english,B,1
vhatevar,non_word,english,B,2
tabel,non_word,english,B,2
brundal,non_word,english,B,2
fethers,non_word,english,B,2
folwing,non_word,english,B,2
lowar,non_word,english,B,2
anonimus,non_word,english,B,2
skillis,non_word,english,B,2
vvhite,non_word,english,B,2
whrong,non_word,english,B,2
twib,non_word,english,B,2
isue,non_word,english,B,2
commuty,non_word,english,B,2
flind,non_word,english,B,2
avobe,non_word,english,B,2
becuase,non_word,english,B,2
sorces,non_word,english,B,2
naturul,non_word,english,B,2
idaes,non_word,english,B,2
starteng,non_word,english,B,2
gristone,non_word,english,B,2
outcide,non_word,english,B,2
crindle,non_word,english,B,2
efect,non_word,english,B,2
wemen,non_word,english,B,2
neels,non_word,english,B,2
thingle,non_word,english,B,2
grumple,non_word,english,B,2
wiling,non_word,english,B,2
drubble,non_word,english,B,2
prezent,non_word,english,B,2
briff,non_word,english,B,2
smille,non_word,english,B,2
blidge,non_word,english,B,2
neans,non_word,english,B,2
mitilar,non_word,english,B,2
driwe,non_word,english,B,2
detales,non_word,english,B,2
stope,non_word,english,B,2
plag,non_word,english,B,2
glape,non_word,english,B,2
krindel,non_word,english,B,2
tryine,non_word,english,B,2
naybe,non_word,english,B,2
blakc,non_word,english,B,2
frundle,non_word,english,B,2
wile,non_word,english,B,2
physicel,non_word,english,B,2
digetal,non_word,english,B,2
laern,non_word,english,B,2
decieded,non_word,english,B,2
prorame,non_word,english,B,2
chreltor,non_word,english,B,2
learly,non_word,english,B,2
spik,non_word,english,B,2
dowbt,non_word,english,B,2
litsts,non_word,english,B,2
grintle,non_word,english,B,2
includse,non_word,english,B,2
kight,non_word,english,B,2
chlone,non_word,english,B,2
litimed,non_word,english,B,2
drivors,non_word,english,B,2
ucing,non_word,english,B,2
sland,non_word,english,B,2
glispen,non_word,english,B,2
seemes,non_word,english,B,2
driwer,non_word,english,B,2
dretorn,non_word,english,B,2
plaing,non_word,english,B,2
estory,non_word,english,B,2
vexmar,non_word,english,B,2
vhite,non_word,english,B,2
bildinge,non_word,english,B,2
pliff,non_word,english,B,2
istelf,non_word,english,B,2
parrut,non_word,english,B,2
truft,non_word,english,B,2
knoledge,non_word,english,B,2
reweise,non_word,english,B,2
prepident,non_word,english,B,2
blain,non_word,english,B,2
indsted,non_word,english,B,2
amage,non_word,english,B,2
argee,non_word,english,B,2
quiete,non_word,english,B,2
waks,non_word,english,B,2
twug,non_word,english,B,2
alung,non_word,english,B,2
scorven,non_word,english,B,2
stret,non_word,english,B,2
aucton,non_word,english,B,2
braff,non_word,english,B,2
nobetook,non_word,english,B,2
hystums,non_word,english,B,2
brindor,non_word,english,B,2
drint,non_word,english,B,2
smort,non_word,english,B,2
brimg,non_word,english,B,2
drouver,non_word,english,B,2
fone,non_word,english,B,2
mebers,non_word,english,B,2
titems,non_word,english,B,2
vintz,non_word,english,B,2
strufix,non_word,english,B,2
clorve,non_word,english,B,2
cemidal,non_word,english,B,2
snorf,non_word,english,B,2
luks,non_word,english,B,2
plestun,non_word,english,B,2
sduty,non_word,english,B,2
grumplet,non_word,english,B,2
shuld,non_word,english,B,2
geves,non_word,english,B,2
reatily,non_word,english,B,2
cantract,non_word,english,B,2
druvex,non_word,english,B,2
franx,non_word,english,B,2
avrage,non_word,english,B,2
sience,non_word,english,B,2
varieus,non_word,english,B,2
blumptor,non_word,english,B,2
takingg,non_word,english,B,2
rhows,non_word,english,B,2
takling,non_word,english,B,2
milone,non_word,english,B,2
flenvor,non_word,english,B,2
functune,non_word,english,B,2
subjekt,non_word,english,B,2
ceenter,non_word,english,B,2
komment,non_word,english,B,2
umbrela,non_word,english,B,2
smape,non_word,english,B,2
snerkle,non_word,english,B,2
kelling,non_word,english,B,2
brak,non_word,english,B,2
thrunge,non_word,english,B,2
perfet,non_word,english,B,2
frindol,non_word,english,B,2
nuite,non_word,english,B,2
hawing,non_word,english,B,2
flarve,non_word,english,B,2
parrts,non_word,english,B,2
chroft,non_word,english,B,2
musik,non_word,english,B,2
fount,non_word,english,B,2
flerm,non_word,english,B,2
cald,non_word,english,B,2
blarn,non_word,english,B,2
guass,non_word,english,B,2
huose,non_word,english,B,2
squimble,non_word,english,B,2
drantle,non_word,english,B,2
contrel,non_word,english,B,2
frond,non_word,english,B,2
fimal,non_word,english,B,2
laterr,non_word,english,B,2
nanes,non_word,english,B,2
wroven,non_word,english,B,2
grait,non_word,english,B,2
miself,non_word,english,B,2
femily,non_word,english,B,2
quorble,non_word,english,B,2
poast,non_word,english,B,2
triff,non_word,english,B,2
contanes,non_word,english,B,2
prangle,non_word,english,B,2
writen,non_word,english,B,2
charmet,non_word,english,B,2
takis,non_word,english,B,2
forse,non_word,english,B,2
lighht,non_word,english,B,2
repronse,non_word,english,B,2
fronker,non_word,english,B,2
driblex,non_word,english,B,2
plorfin,non_word,english,B,2
starded,non_word,english,B,2
vestern,non_word,english,B,2
murb,non_word,english,B,2
ordar,non_word,english,B,2
snorp,non_word,english,B,2
trate,non_word,english,B,2
plurnish,non_word,english,B,2
minusts,non_word,english,B,2
trutth,non_word,english,B,2
graskel,non_word,english,B,2
twisk,non_word,english,B,2
serwer,non_word,english,B,2
advanze,non_word,english,B,2
warld,non_word,english,B,2
reciese,non_word,english,B,2
cherm,non_word,english,B,2
quimpal,non_word,english,B,2
colal,non_word,english,B,2
popolar,non_word,english,B,2
chrumble,non_word,english,B,2
bluud,non_word,english,B,2
feild,non_word,english,B,2
blorp,non_word,english,B,2
cuorse,non_word,english,B,2
rulus,non_word,english,B,2
tworn,non_word,english,B,2
chrair,non_word,english,B,2
moddel,non_word,english,B,2
chindle,non_word,english,B,2
tregmur,non_word,english,B,2
snimble,non_word,english,B,2
rater,non_word,english,B,2
suport,non_word,english,B,2
wotch,non_word,english,B,2
wonan,non_word,english,B,2
tharv,non_word,english,B,2
slurn,non_word,english,B,2
slory,non_word,english,B,2
smavorn,non_word,english,B,2
notse,non_word,english,B,2
chane,non_word,english,B,2
secutiry,non_word,english,B,2
vords,non_word,english,B,2
screan,non_word,english,B,2
beelow,non_word,english,B,2
beccome,non_word,english,B,2
wheter,non_word,english,B,2
localion,non_word,english,B,2
sproon,non_word,english,B,2
tebbar,non_word,english,B,2
claggle,non_word,english,B,2
flibber,non_word,english,B,2
slindor,non_word,english,B,2
straigt,non_word,english,B,2
grack,non_word,english,B,2
cowntry,non_word,english,B,2
mentune,non_word,english,B,2
cecond,non_word,english,B,2
spleem,non_word,english,B,2
prindux,non_word,english,B,2
addid,non_word,english,B,2
morkle,non_word,english,B,2
hellps,non_word,english,B,2
errur,non_word,english,B,2
wibble,non_word,english,B,2
lelal,non_word,english,B,2
slong,non_word,english,B,2
frimble,non_word,english,B,2
adress,non_word,english,B,2
creat,non_word,english,B,2
canot,non_word,english,B,2
plaze,non_word,english,B,2
mibber,non_word,english,B,2
nohice,non_word,english,B,2
splunge,non_word,english,B,2
respend,non_word,english,B,2
frabble,non_word,english,B,2
stert,non_word,english,B,2
jindrel,non_word,english,B,2
nown,non_word,english,B,2
dorpine,non_word,english,B,2
parudy,non_word,english,B,2
evedence,non_word,english,B,2
sertain,non_word,english,B,2
sisuation,non_word,english,B,2
wargle,non_word,english,B,2
chlidren,non_word,english,B,2
clopt,non_word,english,B,2
frint,non_word,english,B,2
genurally,non_word,english,B,2
histury,non_word,english,B,2
skindle,non_word,english,B,2
troubal,non_word,english,B,2
caces,non_word,english,B,2
exsept,non_word,english,B,2
thouh,non_word,english,B,2
colus,non_word,english,B,2
setwene,non_word,english,B,2
monitar,non_word,english,B,2
concider,non_word,english,B,2
fleedon,non_word,english,B,2
sauth,non_word,english,B,2
pagis,non_word,english,B,2
trems,non_word,english,B,2
tuday,non_word,english,B,2
resune,non_word,english,B,2
sund,non_word,english,B,2
clieient,non_word,english,B,2
teath,non_word,english,B,2
ecudation,non_word,english,B,2
leve,non_word,english,B,2
briffle,non_word,english,B,2
erth,non_word,english,B,2
likelie,non_word,english,B,2
nunbers,non_word,english,B,2
squorble,non_word,english,B,2
acatly,non_word,english,B,2
vursion,non_word,english,B,2
blistow,non_word,english,B,2
trindle,non_word,english,B,2
saing,non_word,english,B,2
grench,non_word,english,B,2
macine,non_word,english,B,2
wice,non_word,english,B,2
liwing,non_word,english,B,2
privet,non_word,english,B,2
worf,non_word,english,B,2
thiking,non_word,english,B,2
togehter,non_word,english,B,2
snaffle,non_word,english,B,2
makis,non_word,english,B,2
pover,non_word,english,B,2
ponit,non_word,english,B,2
crenst,non_word,english,B,2
hapen,non_word,english,B,2
sens,non_word,english,B,2
yagya  ,word,hinglish,B,3
wajan,word,hinglish,B,3
vyakti,word,hinglish,B,3
vivaah,word,hinglish,B,3
virodhi,word,hinglish,B,3
vipaksh,word,hinglish,B,3
vikas,word,hinglish,B,3
vikalp,word,hinglish,B,3
videshi,word,hinglish,B,3
vichaar,word,hinglish,B,3
vachan,word,hinglish,B,3
uttar,word,hinglish,B,3
utsav,word,hinglish,B,3
uphaar,word,hinglish,B,3
unka,word,hinglish,B,3
ujjwal,word,hinglish,B,3
udhar  ,word,hinglish,B,3
uday,word,hinglish,B,3
thappar,word,hinglish,B,3
thand,word,hinglish,B,3
taras,word,hinglish,B,3
tanmay,word,hinglish,B,3
talaash,word,hinglish,B,3
takkar,word,hinglish,B,3
sheetal,word,hinglish,B,3
shashtra,word,hinglish,B,3
sharab,word,hinglish,B,3
shapath,word,hinglish,B,3
shanti,word,hinglish,B,3
shakkar,word,hinglish,B,3
shahar,word,hinglish,B,3
shabd,word,hinglish,B,3
shaadi,word,hinglish,B,3
sarthak,word,hinglish,B,3
sargam,word,hinglish,B,3
sardar,word,hinglish,B,3
sapna,word,hinglish,B,3
sanskar,word,hinglish,B,3
sangeet,word,hinglish,B,3
sambhav,word,hinglish,B,3
sambandh,word,hinglish,B,3
samay  ,word,hinglish,B,3
samajh  ,word,hinglish,B,3
samachar,word,hinglish,B,3
saksham  ,word,hinglish,B,3
sajjan,word,hinglish,B,3
safar  ,word,hinglish,B,3
safal  ,word,hinglish,B,3
sadak  ,word,hinglish,B,3
sachiv,word,hinglish,B,3
sabhya,word,hinglish,B,3
sabak,word,hinglish,B,3
roti,word,hinglish,B,3
raman,word,hinglish,B,3
raksha,word,hinglish,B,3
rajat,word,hinglish,B,3
rahaysa,word,hinglish,B,3
pyaas,word,hinglish,B,3
puraana,word,hinglish,B,3
prerana,word,hinglish,B,3
prayaas,word,hinglish,B,3
prakriti,word,hinglish,B,3
prakash,word,hinglish,B,3
pradesh,word,hinglish,B,3
prabhat,word,hinglish,B,3
pavan  ,word,hinglish,B,3
pathak,word,hinglish,B,3
pasand,word,hinglish,B,3
parvati,word,hinglish,B,3
parivaar,word,hinglish,B,3
param,word,hinglish,B,3
parakh,word,hinglish,B,3
palak  ,word,hinglish,B,3
paksh  ,word,hinglish,B,3
pakad,word,hinglish,B,3
pahal,word,hinglish,B,3
paani,word,hinglish,B,3
niketan,word,hinglish,B,3
nigan,word,hinglish,B,3
nibandh,word,hinglish,B,3
nazar,word,hinglish,B,3
nayak,word,hinglish,B,3
navodaya,word,hinglish,B,3
naram,word,hinglish,B,3
namak  ,word,hinglish,B,3
nagar,word,hinglish,B,3
naari,word,hinglish,B,3
mitra,word,hinglish,B,3
mithaai,word,hinglish,B,3
mausam,word,hinglish,B,3
matlab,word,hinglish,B,3
matar,word,hinglish,B,3
manzil,word,hinglish,B,3
mannat,word,hinglish,B,3
mandal,word,hinglish,B,3
maksad  ,word,hinglish,B,3
mahila,word,hinglish,B,3
mahenga,word,hinglish,B,3
mahaul,word,hinglish,B,3
mahal,word,hinglish,B,3
mahak,word,hinglish,B,3
magar,word,hinglish,B,3
madhya,word,hinglish,B,3
madad,word,hinglish,B,3
lekin,word,hinglish,B,3
latak,word,hinglish,B,3
lashkar,word,hinglish,B,3
lakshya,word,hinglish,B,3
lakshan,word,hinglish,B,3
lagbhag,word,hinglish,B,3
ladka,word,hinglish,B,3
khilaaf,word,hinglish,B,3
khattar,word,hinglish,B,3
khabar  ,word,hinglish,B,3
kambal,word,hinglish,B,3
kamar,word,hinglish,B,3
kamal,word,hinglish,B,3
kalash,word,hinglish,B,3
kalam,word,hinglish,B,3
kahar,word,hinglish,B,3
kadam  ,word,hinglish,B,3
jhalak  ,word,hinglish,B,3
jeewan,word,hinglish,B,3
jawaan,word,hinglish,B,3
jannat,word,hinglish,B,3
jagat,word,hinglish,B,3
jagah  ,word,hinglish,B,3
jaagriti,word,hinglish,B,3
ishq,word,hinglish,B,3
insaan,word,hinglish,B,3
idhar  ,word,hinglish,B,3
havan,word,hinglish,B,3
hangama,word,hinglish,B,3
haalat,word,hinglish,B,3
gulshan,word,hinglish,B,3
grahak,word,hinglish,B,3
gazal,word,hinglish,B,3
galti,word,hinglish,B,3
galat  ,word,hinglish,B,3
gagan  ,word,hinglish,B,3
eklavya,word,hinglish,B,3
doosra,word,hinglish,B,3
dono,word,hinglish,B,3
dhwaj,word,hinglish,B,3
dhanya,word,hinglish,B,3
dhakkan,word,hinglish,B,3
dhadkan,word,hinglish,B,3
dhaara,word,hinglish,B,3
dawaai,word,hinglish,B,3
dainik,word,hinglish,B,3
dahej,word,hinglish,B,3
charas  ,word,hinglish,B,3
charan,word,hinglish,B,3
chappar,word,hinglish,B,3
chappal,word,hinglish,B,3
chandan,word,hinglish,B,3
chanchal  ,word,hinglish,B,3
chaman  ,word,hinglish,B,3
chamak,word,hinglish,B,3
chakkar,word,hinglish,B,3
chahiye,word,hinglish,B,3
chadar,word,hinglish,B,3
bukhaar  ,word,hinglish,B,3
bhavya,word,hinglish,B,3
bhavan  ,word,hinglish,B,3
bhatak,word,hinglish,B,3
bharosa,word,hinglish,B,3
bhakt,word,hinglish,B,3
